TXN_ID,TXN_DATE,CARD_NO,MERCH_ID,TYPE,AMT,CCY,STATUS,FLAG_INTL
TXN0015945,16-06-2024,CARD00509,MERC00317,PURCHASE,6.25,USD,A,0
TXN0010443,45400,CARD00086,MERC00309,PURCHASE,401.02,USD,A,0
TXN0007116,45397,CARD00458,MERC00353,PURCHASE,18.93,AUD,A,0
TXN0005964,24-02-2024,CARD00667,MERC00313,PURCHASE,117.37,BRL,A,0
TXN0013624,26-01-2024,CARD00180,MERC00319,PURCHASE,225.61,USD,A,0
TXN0003688  ,29-01-2024,CARD00562,MERC00061,PURCHASE,$81.31,USD,A,1
TXN0006411,19-04-2024,CARD00378,MERC00400,ATM WITHDRAWAL,100.0,AED,A,1
TXN0006410,29-01-2024,CARD00390,MERC00286,PURCHASE,36.46,GBP,A,0
TXN0010564,15-01-2024,CARD00526,MERC00275,PURCHASE,$101.70,MXN,A,0
TXN0011500,23-02-2024,CARD00617,MERC00307,PURCHASE,150.63,CAD,A,0
TXN0006025,09-05-2024,CARD00306,MERC00352,PURCHASE,243.98,INR,A,0
TXN0003905,05-03-2024,CARD00123,MERC00088,BALANCE TRANSFER,734.03,USD,A,0
TXN0004479,21-01-2024,CARD00332,MERC00390,ATM WITHDRAWAL,$100.00,MXN,D,0
TXN0005244,26-02-2024,CARD00143,MERC00274,PURCHASE ,122.16,INR,A,0
TXN0000025,12-03-2024,CARD00147,MERC00329,PURCHASE,71.14,INR,A,0
TXN0012445,04-03-2024,CARD00442,MERC00205,PURCHASE,49.64,INR,A,0
TXN0007155,26-05-2024,CARD00477,MERC00080,BALANCE TRANSFER,1318.47,SGD,A,0
TXN0015589,45301,CARD00064,MERC00276,PURCHASE,44.71,INR,A,0
TXN0002627,01-03-2024,CARD00752,MERC00056,PURCHASE,672.59,MXN,D,0
TXN0010390,17-05-2024,CARD00155,MERC00079,PURCHASE,433.52,USD,A,0
TXN0013112,45468,CARD00123,MERC00014,PURCHASE,17.0,USD,A,0
TXN0014622,10-05-2024,CARD00741,MERC00361,PURCHASE,72.22,INR,A,0
TXN0001726,29-06-2024,CARD00563,MERC00356,PURCHASE,51.78,AUD,A,0
TXN0006638,19-02-2024,CARD00332,MERC00050,PURCHASE,$93.55,MXN,A,0
TXN0013680,17-05-2024,CARD00094,MERC00269,PURCHASE,46.14,EUR,A,0
TXN0006190,45297,CARD00558,MERC00021,PURCHASE,57.37,BRL,A,0
TXN0003323,29-03-2024,CARD00112,MERC00214,PURCHASE,30.58,AED,A,0
  TXN0014677,01-05-2024,CARD00572,MERC00392,ATM WITHDRAWAL,300.0,JPY,D,1
TXN0011759,45298,CARD00071,MERC00033,PURCHASE,$417.57,MXN,A,0
TXN0004615,45338,CARD00234,MERC00018,PURCHASE,118.98,USD,A,0
 TXN0007032 ,31-01-2024,CARD00553,MERC00105,PURCHASE,42.74,EUR,A,0
TXN0015927,03-03-2024,CARD00162,MERC00036,PURCHASE,90.82,INR,D,0
TXN0000715,24-01-2024,CARD00590,MERC00366,PURCHASE,76.77,EUR,A,0
TXN0001945,11-04-2024,CARD00668,MERC00035,PURCHASE,52.52,BRL,A,0
TXN0011468,10-03-2024,CARD00392,MERC00285,PURCHASE,20.36,GBP,A,0
TXN0000610,45313,CARD00264,MERC00176,PURCHASE,18.02,CAD,A,0
TXN0002379,04-05-2024,CARD00578,MERC00237,PURCHASE,69.24,SGD,A,0
TXN0012052,22-02-2024,CARD00241,MERC00169,PURCHASE,60.29,INR,A,0
TXN0006674,21-05-2024,CARD00626,MERC00138,PURCHASE,30.27,SGD,A,0
TXN0001499,19-04-2024,CARD00086,MERC00209,PURCHASE,336.75,USD,A,0
TXN0010238,17-02-2024,CARD00536,MERC00276,PURCHASE,754.06,INR,A,0
TXN0002009,07-04-2024,CARD00736,MERC00202,PURCHASE,58.53,USD,A,0
TXN0014705,26-03-2024,CARD00590,MERC00301,PURCHASE,48.94,EUR,A,1
TXN0010172,01-04-2024,CARD00311,MERC00320,PURCHASE,364.31,USD,A,0
TXN0013105,20-03-2024,CARD00780,MERC00171,PURCHASE,54.3,USD,D,0
TXN0011830,18-02-2024,CARD00588,MERC00317,CASH ADVANCE,565.62,USD,A,0
TXN0005295,05-05-2024,CARD00595,MERC00220,BALANCE TRANSFER,670.32,INR,A,0
TXN0014061,31-03-2024,CARD00315,MERC00074,PURCHASE,$151.55,AUD,A,0
TXN0012904,45380,CARD00405,MERC8872,PURCHASE,24.71,INR,A,0
TXN0013668,45356,CARD00576,MERC00210,PURCHASE,33.48,JPY,A,1
TXN0005347,10-03-2024,CARD00125,MERC00252,PURCHASE,29.31,USD,A,0
TXN0013705,26-03-2024,CARD00445,MERC00111,PURCHASE,334.36,EUR,A,0
TXN0013344,20-02-2024,CARD00710,MERC00309,PURCHASE,43.83,CAD,A,1
TXN0004304,45432,CARD00462,MERC00255,PURCHASE,19.85,CAD,A,0
TXN0001251,05-01-2024,CARD00707,MERC00388,ATM WITHDRAWAL,$40.00,USD,A,1
TXN0007488,23-06-2024,CARD00287,MERC00075,PURCHASE,21.4,USD,A,0
TXN0011290,31-05-2024,CARD00298,MERC00113,PURCHASE,$269.06,AUD,A,0
TXN0004075,14-02-2024,CARD00326,MERC00142,PURCHASE,55.34,INR,A,0
TXN0014585,45398,CARD00087,MERC00201,PURCHASE,56.76,USD,A,0
TXN0003668,25-06-2024,CARD00572,MERC00024,PURCHASE,28.02,JPY,A,0
TXN0001663,16-03-2024,CARD00148,MERC00345,PURCHASE,23.82,EUR,A,0
TXN0006069,15-03-2024,CARD00332,MERC00002,PURCHASE,258.3,MXN,A,1
TXN0005052,45370,CARD00564,MERC00232,PURCHASE,36.29,USD,A,0
TXN0010251,18-04-2024,CARD00250,MERC00086,PURCHASE,311.69,MXN,A,0
TXN0000966,06-03-2024,CARD00292,MERC00021,BALANCE TRANSFER,849.94,GBP,A,1
TXN0008680,13-01-2024,CARD00434,MERC00390,ATM WITHDRAWAL,20.0,INR,A,1
TXN0005339,27-06-2024,CARD00093,MERC00227,PURCHASE,26.97,MXN,A,0
TXN0001393,02-02-2024,CARD00508,MERC00114,PURCHASE,43.08,GBP,A,1
TXN0000422,02-05-2024,CARD00357,MERC00360,BALANCE TRANSFER,657.6,CAD,A,0
TXN0002248,18-02-2024,CARD00059,MERC00392,ATM WITHDRAWAL,500.0,USD,A,0
TXN0006642,16-06-2024,  CARD00452,MERC00244,PURCHASE,284.52,AUD,A,0
TXN0005333,03-02-2024,CARD00637,MERC00333,PURCHASE,$117.20,EUR,A,0
TXN0013851,45292,CARD00479,MERC00245,PURCHASE,181.4,AED,A,0
TXN0013917,02-06-2024,CARD00181,MERC00355,PURCHASE,29.3,SGD,A,0
TXN0008144,45404,CARD00765,MERC00233,PURCHASE,224.14,MXN,A,0
TXN0001646,30-06-2024,CARD00409,MERC00381,ATM WITHDRAWAL,$100.00,JPY,A,0
TXN0007867,02-02-2024,CARD00195,MERC00390,ATM WITHDRAWAL,60.0,MXN,A,0
TXN0004389,45312,CARD00073,MERC00006,PURCHASE,$549.21,BRL,A,0
TXN0003763,13-03-2024,CARD00150,MERC00237,PURCHASE,230.31,INR,A,1
TXN0014302,28-02-2024,CARD00167,MERC00275,BALANCE TRANSFER,1235.26,MXN,A,0
TXN0005663,19-01-2024,CARD00345,MERC00347,PURCHASE  ,5.7,EUR,A,0
TXN0001640,25-06-2024,CARD00104,MERC00178,PURCHASE,80.01,GBP,A,0
TXN0007522,19-03-2024,CARD00286,MERC00347,PURCHASE,26.03,EUR,A,0
TXN0007834,27-04-2024,CARD00402,MERC00330,PURCHASE,9.81,INR,A,0
TXN0007356,22-05-2024,CARD00689,MERC00052,PURCHASE,32.09,GBP,A,0
TXN0014485,05-02-2024,CARD00135,MERC00090,PURCHASE,44.19,INR,A,0
TXN0011714,06-03-2024,CARD00280,MERC00207,BALANCE TRANSFER,1307.06,GBP,A,0
TXN0012051,29-06-2024,CARD00278,MERC00390,ATM WITHDRAWAL,100.0,USD,A,1
TXN0003005,04-03-2024,CARD00453,MERC00172,PURCHASE,15.82,SGD,A,1
TXN0007824,29-04-2024,CARD00757,MERC00284,PURCHASE,305.18,USD,A,0
TXN0009554,07-03-2024,CARD00031,MERC00338,PURCHASE,45.8,USD,A,0
TXN0006889,25-03-2024,CARD00512,MERC00132,PURCHASE,18.06,INR,A,0
TXN0002787,27-05-2024,CARD00431,MERC00370,PURCHASE,53.37,JPY,A,0
TXN0002807,22-01-2024,CARD00058,MERC00063,PURCHASE,14.58,BRL,A,0
TXN0013576,07-04-2024,CARD00292,MERC00128,PURCHASE,37.67,GBP,A,0
TXN0002744,28-06-2024,CARD00547,MERC00033,PURCHASE,357.55,MXN,A,0
TXN0012306,26-06-2024,CARD00189,MERC00129,PURCHASE,22.04,INR,A,0
TXN0001323,45312,CARD00776,MERC00087,PURCHASE,102.4,USD,A,0
 TXN0013020 ,26-02-2024,CARD00485,MERC00391,ATM WITHDRAWAL,40.0,USD,A,0
TXN0008908,10-04-2024,CARD00341,MERC00356,PURCHASE,54.42,AUD,A,0
TXN0010084,09-04-2024,CARD00436,MERC00215,BALANCE TRANSFER,$271.91,EUR,A,0
TXN0011800,13-05-2024,CARD00289,MERC00366,PURCHASE,396.28,EUR,A,0
TXN0010314,45473,CARD00780,MERC00013,PURCHASE,180.51,USD,A,0
TXN0007650,25-02-2024,CARD00794,MERC00210,PURCHASE,63.24,CAD,A,0
TXN0005423,11-06-2024,CARD00109,MERC00387,ATM WITHDRAWAL,100.0,AUD,A,0
TXN0011320,04-04-2024,CARD00352,MERC00334,PURCHASE,46.82,AUD,A,0
TXN0001511,22-03-2024,CARD00084,  MERC00380,ATM WITHDRAWAL,300.0,AED,A,1
TXN0015350,01-01-2024,CARD00308,MERC00184,PURCHASE,118.14,USD,A,0
TXN0002796,18-01-2024,CARD00397,MERC00123,PURCHASE,133.59,USD,A,0
TXN0002402,08-05-2024,CARD00104,MERC00060,PURCHASE,44.89,GBP,A,0
TXN0001700,20-06-2024,CARD00751,MERC00244,CASH ADVANCE,450.43,AUD,A,0
TXN0010968,30-01-2024,CARD00047,MERC00115,PURCHASE,128.74,INR,A,0
TXN0012444,11-02-2024,CARD00089,MERC00200,PURCHASE,43.46,USD,A,0
TXN0011544,08-06-2024,CARD00426,MERC00268,PURCHASE,$40.11,INR,A,0
TXN0014307,45338,CARD00464,MERC00271,PURCHASE,378.89,BRL,A,0
TXN0012972,29-01-2024,CARD00180,MERC00025,PURCHASE,91.26,USD,A,0
TXN0012295,45296,CARD00087,MERC00320,PURCHASE,52.38,USD,A,0
TXN0010684,25-01-2024,CARD00362,MERC00121,PURCHASE,79.37,EUR,A,0
TXN0012536,20-05-2024,CARD00024,MERC00074,PURCHASE,802.13,AUD,A,0
TXN0007263,26-04-2024,CARD00636,MERC00400,ATM WITHDRAWAL,60.0,BRL,A,0
TXN0013806,27-05-2024,CARD00334,MERC00318,PURCHASE,$49.47,AED,A,0
TXN0002242,45328,CARD00064,MERC00083,PURCHASE,$28.61,INR,A,0
TXN0000086,45385,CARD00646,MERC00217,PURCHASE,53.65,AED,A,1
TXN0009186,15-01-2024,CARD00176,MERC00312,PURCHASE,38.5,EUR,A,0
TXN0008729,08-05-2024,CARD00652,MERC00199,PURCHASE,1344.28,AUD,A,1
TXN0013630,03-05-2024,CARD00645,MERC00353,PURCHASE,$589.60,INR,A,1
TXN0007048,45297,CARD00521,MERC00347,PURCHASE,48.24,EUR,A,0
TXN0012583,02-03-2024,CARD00667,MERC00141,PURCHASE,30.86,BRL,A,0
TXN0006268,45337,CARD00419,MERC00296,PURCHASE,50.1,BRL,A,0
TXN0008286,09-02-2024,CARD00678,MERC00297,PURCHASE,69.05,CAD,A,0
TXN0012104,06-06-2024,CARD00240,MERC00303,PURCHASE,24.1,USD,A,0
TXN0006217,09-04-2024,CARD00067,MERC00249,PURCHASE,$32.35,EUR,A,0
TXN0013334,15-01-2024,CARD00145,MERC00120,PURCHASE,30.2,JPY,A,0
TXN0002501,45408,CARD00588,MERC00320,PURCHASE,69.33,USD,A,0
TXN0001120,25-02-2024,CARD00153 ,MERC00015,PURCHASE,41.71,USD,A,0
TXN0009369,16-04-2024,CARD00486,MERC00186,PURCHASE,21.39,EUR,A,0
TXN0007284,01-06-2024,CARD00057,MERC00112,PURCHASE,20.34,INR,D,0
TXN0010490,04-02-2024,CARD00264,MERC00340,PURCHASE,36.61,CAD,A,0
TXN0001428,19-04-2024,CARD00434,MERC00090,PURCHASE,"$1,405.38",INR,A,0
TXN0011350,45465,CARD00302,MERC00347,PURCHASE,5.62,EUR,A,0
TXN0007003,24-04-2024,CARD00444,MERC00133,PURCHASE,62.07,USD,A,0
TXN0004090,11-02-2024,CARD00544,MERC00392,ATM WITHDRAWAL,60.0,USD,A,0
TXN0012490,01-03-2024,CARD00682,MERC00338,PURCHASE,73.39,BRL,A,1
TXN0002201,15-03-2024,CARD00168,MERC00002,PURCHASE,58.03,INR,A,0
TXN0009720,20-02-2024,CARD00302,MERC00185,PURCHASE,34.81,EUR,A,1
TXN0011696,26-06-2024,CARD00342,MERC00268,PURCHASE,31.04,INR,A,0
TXN0015700,16-04-2024,CARD00400,MERC00220,PURCHASE,98.61,INR,A,0
TXN0003141,09-01-2024,CARD00274,MERC00031, PURCHASE ,$7.60,CAD,A,0
TXN0008217,45340,CARD00482,MERC00101,BALANCE TRANSFER,975.37,MXN,A,0
TXN0004810,07-03-2024,CARD00127,MERC00270,PURCHASE,42.09,USD,A,0
TXN0006182,45324,CARD00049,MERC00146,PURCHASE,54.13,EUR,A,0
 TXN0006134 ,05-05-2024,CARD00736,MERC00232,CASH ADVANCE,$458.97,USD,A,0
TXN0011457,05-02-2024,CARD00682,MERC00040,PURCHASE,53.01,BRL,A,0
TXN0009400,17-03-2024,CARD00404,MERC00234,PURCHASE,$11.95,GBP,A,0
 TXN0011953 ,17-05-2024,CARD00556,MERC00115,PURCHASE,10.91,INR,A,0
TXN0000557,30-03-2024,CARD00491,MERC00021,PURCHASE,308.49,BRL,A,0
TXN0011245,30-06-2024,CARD00634,MERC00219,PURCHASE,$654.72,USD,A,0
TXN0004903,45309,CARD00291,MERC00007,PURCHASE,9.81,JPY,A,1
TXN0004688,19-02-2024,CARD00089,MERC00162,PURCHASE,28.8,USD,A,0
TXN0004381,26-03-2024,CARD00210,MERC00309,BALANCE TRANSFER,299.41,EUR,A,1
TXN0008076,27-01-2024,CARD00376,MERC00291,PURCHASE,161.13,EUR,A,0
TXN0007181,10-06-2024,CARD00216,MERC00305  ,PURCHASE,25.62,AED,D,0
TXN0000554,08-06-2024,CARD00574,MERC00312,PURCHASE,176.19,EUR,A,0
TXN0001422,30-05-2024,CARD00519,MERC00208,PURCHASE,26.21,INR,A,1
TXN0011532,09-06-2024,CARD00005,MERC00345,PURCHASE,33.08,EUR,A,0
TXN0005012,45357,CARD00739,MERC00187,PURCHASE,10.05,AUD,A,0
TXN0003153,45413,CARD00526,MERC00101,PURCHASE,62.6,MXN,A,0
TXN0003489,27-06-2024,CARD00155,MERC00013,PURCHASE,685.79,USD,A,0
TXN0010113,27-01-2024,CARD00153,MERC00153,PURCHASE,48.54,USD,A,0
TXN0011518,45410,CARD00271,MERC00070,PURCHASE,19.71,AUD,A,0
TXN0005086,04-06-2024,CARD00528,MERC00233,PURCHASE,7.44,MXN,A,0
TXN0009655,06-06-2024,CARD00539,MERC00151,BALANCE TRANSFER,766.89,INR,D,0
TXN0009259,08-02-2024,CARD00210,MERC00249,BALANCE TRANSFER,373.42,EUR,A,0
TXN0003097,45402,CARD00181,MERC00399,ATM WITHDRAWAL,$500.00,SGD,A,1
TXN0002348,23-02-2024,CARD00168,MERC00212,PURCHASE,$33.97,INR,A,0
TXN0013767,01-03-2024,CARD00701,MERC00396,ATM WITHDRAWAL,500.0,EUR,A,0
TXN0002369,28-04-2024,CARD00028,MERC00327,PURCHASE,30.27,EUR,A,0
TXN0003992,21-01-2024,CARD00006  ,MERC00153,PURCHASE,45.38,USD,A,0
TXN0002581,45420,CARD00023,MERC00395,ATM WITHDRAWAL,200.0,INR,A,0
TXN0001546,04-06-2024,CARD00458,MERC00113,PURCHASE,48.06,AUD,A,0
TXN0015581,45381,  CARD00748,MERC00098,PURCHASE,52.67,USD,A,0
TXN0001787,08-01-2024,CARD00424,MERC00120,PURCHASE,61.84,JPY,A,0
TXN0002915,19-03-2024,CARD00127,MERC00239,PURCHASE,12.41,USD,A,0
TXN0000458,13-06-2024,CARD00492,MERC00040,PURCHASE,"$1,107.22",BRL,A,0
TXN0012368,11-05-2024,CARD00740,MERC00393,ATM WITHDRAWAL,150.0,USD,A,0
TXN0005788,21-04-2024, CARD00650 , MERC00218 ,PURCHASE,318.72,USD,A,0
TXN0002586,45426,CARD00386,MERC00300,PURCHASE,33.79,JPY,A,0
TXN0005170,22-04-2024,CARD00437, MERC00105 ,PURCHASE,18.8,EUR,D,0
TXN0008341,27-06-2024,CARD00111,MERC00290,PURCHASE,157.82,INR,A,0
TXN0004861,45414,CARD00789,MERC00211,PURCHASE,18.53,INR,A,0
TXN0013368,02-03-2024,CARD00090,MERC00067,PURCHASE,20.68,GBP,A,0
TXN0008982,21-03-2024,CARD00148,MERC00097,BALANCE TRANSFER,"$1,732.66",EUR,A,0
TXN0007618,45426,CARD00768,MERC00240,PURCHASE,64.7,AUD,A,0
TXN0009455,04-02-2024,CARD00439,MERC00324,PURCHASE,$261.21,EUR,D,0
TXN0007027,23-03-2024,CARD00780,MERC00239,PURCHASE,37.15,USD,A,0
TXN0012673,09-02-2024,CARD00522,MERC00223,PURCHASE,18.72,EUR,A,0
TXN0014715,19-04-2024,CARD00386,MERC00295,CASH ADVANCE,302.19,JPY,A,0
TXN0000919,26-03-2024,CARD00442,MERC00330,PURCHASE,46.81,INR,A,0
TXN0009200,14-03-2024,CARD00645,MERC00268,PURCHASE,689.0,INR,A,0
TXN0015155,09-05-2024,CARD00739,MERC00243,PURCHASE,65.04,AUD,A,1
TXN0010078,23-03-2024,CARD00182,MERC00296,PURCHASE,218.87,BRL,A,0
TXN0015456,45343,CARD00568,MERC00184,PURCHASE,33.55,USD,A,0
TXN0015269,28-03-2024,CARD00583,MERC00091,PURCHASE,9.16,JPY,A,0
TXN0007273,10-05-2024,CARD00490,MERC00023,PURCHASE,48.6,AED,A,0
TXN0007140,18-03-2024,CARD00615,MERC00207,PURCHASE,87.71,GBP,A,0
TXN0007198,07-04-2024,CARD00231,MERC00379,ATM WITHDRAWAL,40.0,BRL,A,0
TXN0012322,24-01-2024,CARD00460,MERC00018,PURCHASE ,83.86,USD,A,0
TXN0000120,11-05-2024,CARD00296,MERC00289,PURCHASE,29.5,BRL,A,0
TXN0009450,25-04-2024,CARD00392,MERC00228,PURCHASE,72.62,GBP,A,0
TXN0009092,07-05-2024,CARD00717,MERC00376,ATM WITHDRAWAL,20.0,INR,A,0
TXN0004394,17-01-2024,CARD00080,MERC00188,PURCHASE,$72.25,USD,A,0
TXN0005996,06-04-2024,CARD00026,MERC00038,BALANCE TRANSFER,1034.82,USD,A,0
TXN0008066,03-04-2024,CARD00487,MERC00083,PURCHASE,59.93,INR,A,0
TXN0011283,09-02-2024,CARD00233,MERC00388,ATM WITHDRAWAL,40.0,INR,A,0
TXN0005671,28-06-2024,CARD00245,MERC00381,ATM WITHDRAWAL,150.0,USD,A,1
TXN0001732,21-05-2024,CARD00151,MERC00339,PURCHASE,11.68,EUR,A,0
TXN0005299,11-03-2024,CARD00465,MERC00041,PURCHASE,70.43,SGD,A,0
TXN0011389,45358,CARD00208,MERC00400,ATM WITHDRAWAL,100.0,BRL,A,0
TXN0003716,45346,CARD00029,MERC00028,PURCHASE,25.47,USD,A,1
TXN0003555,25-06-2024,CARD00053,MERC00398,ATM WITHDRAWAL,150.0,USD,A,0
TXN0015505,13-05-2024,CARD00465,MERC00208,PURCHASE,$111.51,SGD,A,0
TXN0012763,19-03-2024,CARD00548,MERC00246,PURCHASE,15.0,USD,A,0
TXN0013693,21-02-2024,CARD00260,MERC00384,ATM WITHDRAWAL,100.0,USD,A,0
TXN0000722,01-05-2024,CARD00461,MERC00122,PURCHASE,30.95,EUR,A,0
TXN0015331,06-02-2024,CARD00093,MERC00243,PURCHASE,68.0,MXN,A,0
TXN0007518,25-03-2024,CARD00361,MERC00156,PURCHASE,72.38,EUR,A,1
TXN0015824,16-04-2024,CARD00047,MERC00376,ATM WITHDRAWAL,200.0,INR,A,0
TXN0008029,16-05-2024,CARD00683,MERC00198,PURCHASE,111.24,EUR,A,0
TXN0005819,04-01-2024,CARD00478,MERC00167  ,PURCHASE,12.21,JPY,A,0
TXN0006105,09-03-2024,CARD00639,MERC00385,ATM WITHDRAWAL,20.0,GBP,A,0
TXN0008556,13-06-2024,CARD00069,MERC00089,PURCHASE,24.14,AED,A,0
TXN0000733,10-04-2024,CARD00559,MERC8840,CASH ADVANCE,451.67,INR,A,0
TXN0014258,45421,CARD00778,MERC00145,PURCHASE,$10.10,INR,A,0
TXN0008257,26-06-2024,CARD00740,MERC00309,PURCHASE,57.24,USD,A,0
TXN0011331,26-06-2024,CARD00453,MERC00138,CASH ADVANCE,563.89,SGD,A,0
TXN0000885,01-03-2024,CARD00760,MERC00054,PURCHASE,53.8,INR,A,0
TXN0002352,09-04-2024,CARD00228,MERC00122,PURCHASE,$80.89,EUR,A,0
TXN0007567,03-05-2024,CARD00678,MERC00163,PURCHASE,435.7,CAD,A,0
TXN0011783,45422,CARD00113,MERC00285,PURCHASE,63.71,GBP,A,0
TXN0005153,05-04-2024,CARD00716,MERC00101,PURCHASE,11.73,MXN,A,0
TXN0005154,07-05-2024,CARD00712,MERC00171,PURCHASE,63.66,USD,A,0
TXN0011354,19-06-2024,CARD00568,MERC00148,PURCHASE,21.43,USD,A,0
TXN0014077,26-02-2024,CARD00065,MERC00028,PURCHASE,309.12,EUR,A,1
TXN0008009,13-03-2024,CARD00085,MERC00257,PURCHASE,124.74,INR,A,0
TXN0012165,30-05-2024,CARD00086,MERC00193,PURCHASE,579.89,USD,A,1
TXN0006582,10-02-2024,CARD00319,MERC00395,ATM WITHDRAWAL,$150.00,AUD,A,1
TXN0001818,23-06-2024,CARD00055,MERC00143,PURCHASE,23.14,USD,A,0
TXN0005978,45319,CARD00461,MERC00378,ATM WITHDRAWAL,200.0,EUR,A,0
TXN0007077,01-06-2024,CARD00452,MERC00083,PURCHASE,253.75,AUD,A,1
TXN0006740,04-03-2024,CARD00528,MERC00267,PURCHASE,$23.64,MXN,A,0
TXN0002538,05-01-2024,CARD00402,MERC00211,PURCHASE,64.0,INR,A,0
TXN0001134,01-03-2024,CARD00795,MERC00188,PURCHASE,544.01,USD,A,0
TXN0013894,28-06-2024,CARD00003,MERC00285,BALANCE TRANSFER,859.57,GBP,A,0
TXN0001654,45410,CARD00162,MERC00229,CASH ADVANCE,206.07,INR,A,0
TXN0012465,22-02-2024,CARD00655,MERC00148,PURCHASE,127.41,EUR,A,1
TXN0003973,24-04-2024,CARD00758,MERC00349,PURCHASE,23.77,USD,A,0
TXN0013560,16-05-2024,CARD00298,MERC00311,PURCHASE,88.42,AUD,D,0
TXN0012861,28-03-2024,CARD00655,MERC00069,PURCHASE,122.42,EUR,A,0
TXN0012418,31-01-2024,CARD00324,MERC00322,PURCHASE,17.81,USD,A,0
TXN0001935,18-05-2024,CARD00469,MERC00345,PURCHASE,8.93,EUR,A,0
TXN0011216,20-03-2024,CARD00164,MERC00014,PURCHASE,27.53,USD,A,0
TXN0010456,29-05-2024,CARD00007,MERC00007,  PURCHASE,73.36,AUD,A,0
TXN0011368,04-02-2024,CARD00119,MERC00352,PURCHASE,$29.76,USD,A,1
TXN0013529,09-02-2024, CARD00452 ,MERC00244,PURCHASE,28.08,AUD,A,0
TXN0002462,45394,CARD00185,MERC00049,PURCHASE,51.71,EUR,A,0
TXN0011865,10-02-2024,CARD00289,MERC00215,PURCHASE,43.17,EUR,A,0
TXN0015643,45305,CARD00292,MERC00067,PURCHASE,140.93,GBP,A,0
TXN0014691,45389,CARD00028,MERC00049,PURCHASE,37.18,EUR,A,0
TXN0013199,05-03-2024,CARD00723,MERC00364,PURCHASE,97.94,JPY,A,0
TXN0007836,01-03-2024,CARD00033,MERC00148  ,PURCHASE,52.53,USD,A,0
TXN0006555,22-03-2024,CARD00079,MERC00158,PURCHASE,34.89,EUR,A,0
TXN0011647,45309,CARD00223,MERC00141,PURCHASE,117.98,BRL,A,0
TXN0001039,05-01-2024,CARD00420,MERC00352,PURCHASE,61.53,INR,A,0
TXN0006857,20-01-2024,CARD00762,MERC00197,PURCHASE,97.63,INR,A,0
TXN0010544,04-06-2024,CARD00241,MERC00228,BALANCE TRANSFER,778.01,INR,A,1
TXN0015586,03-01-2024,CARD00782,MERC00302,PURCHASE,1008.48,INR,A,0
TXN0011004,22-05-2024,CARD00185,MERC00215,PURCHASE,73.59,EUR,A,0
TXN0004498,24-06-2024,CARD00566,MERC00077,PURCHASE,358.49,JPY,A,0
TXN0000624,30-06-2024,CARD00330,MERC00077,PURCHASE,91.07,JPY,A,0
TXN0001242,23-02-2024,CARD00317,MERC00363,PURCHASE,205.54,AED,A,0
TXN0009844,24-05-2024,CARD00652,MERC00131,PURCHASE,$256.79,AUD,A,1
TXN0010389,30-04-2024,CARD00517,MERC00357,PURCHASE,39.3,GBP,A,0
TXN0010576,05-03-2024,CARD00778,MERC00376,ATM WITHDRAWAL,200.0,INR,A,0
TXN0002104,19-05-2024,CARD00769,MERC00316,PURCHASE,44.83,EUR,A,1
TXN0015232,12-01-2024,CARD00252,MERC00312,PURCHASE,57.25,EUR,A,0
TXN0013017,12-03-2024,CARD00228,MERC00062,PURCHASE,160.73,EUR,A,0
TXN0009426,16-04-2024,CARD00571,MERC00265,PURCHASE,60.37,USD,A,0
TXN0011359,01-06-2024,CARD00262,MERC00062,PURCHASE,82.81,EUR,A,0
TXN0010020,04-02-2024,CARD00581,MERC00319,PURCHASE,$36.79,USD,A,0
TXN0015027,02-01-2024,CARD00452,MERC00179,PURCHASE,100.52,AUD,A,0
TXN0013845,45361,CARD00771,MERC00243,PURCHASE,50.31,CAD,A,1
TXN0007984,03-05-2024,CARD00800,MERC00236,PURCHASE,25.36,INR,A,0
TXN0005748,45388,CARD00799,MERC00262,PURCHASE,12.23,AED,A,0
TXN0010893,04-04-2024,CARD00299,MERC00181,PURCHASE,$23.84,CAD,A,0
TXN0013275,45315,CARD00588,MERC00209,PURCHASE,61.16,USD,A,0
TXN0004685,45345,CARD00496,MERC00382,ATM WITHDRAWAL,100.0,CAD,A,1
TXN0008038,07-04-2024,CARD00483,MERC00190,BALANCE TRANSFER,1465.07,SGD,A,0
TXN0000356,19-03-2024,CARD00532,MERC00173,PURCHASE,76.71,USD,A,0
TXN0003843,21-01-2024,CARD00149,MERC00169,PURCHASE,220.92,INR,A,0
TXN0000452,24-04-2024,CARD00297,MERC00369,PURCHASE,47.8,INR,A,0
TXN0000643,02-04-2024,CARD00219  ,MERC00196,PURCHASE,112.96,EUR,A,0
TXN0005791,12-03-2024,CARD00329,MERC00019,PURCHASE,48.15,MXN,A,0
TXN0011100,15-03-2024,CARD00621,MERC00240,BALANCE TRANSFER,266.93,AUD,A,0
TXN0001995,08-06-2024,CARD00400,MERC00388,ATM WITHDRAWAL,100.0,INR,A,0
TXN0012936,25-05-2024,CARD00675,MERC00221,PURCHASE,115.6,AED,A,0
TXN0015201,10-06-2024,CARD00409,MERC00306,PURCHASE,22.32,JPY,A,0
TXN0006255,06-04-2024,CARD00741,MERC00100,PURCHASE,19.48,INR,A,0
TXN0008236,03-03-2024,CARD00620,MERC00141,PURCHASE,4.43,BRL,D,0
