transaction_id,txn_datetime,card_id,merchant_id,card_type,card_country,merchant_country,merchant_name,transaction_type,channel,amount,currency,status,is_cross_border,is_contactless,is_tokenized,switch_msg_count,is_fraud,fraud_amt,source_system,_ingested_at,Unnamed: 0
TXN0001372,2025-05-22 14:05:18,CARD00026,MERC00200,Prepaid,US,US,Harborview Fuel Stop  ,Purchase,POS,46.74,USD,Approved,N,1,1,3,N,0.0,ECOM-API,2025-05-22 16:24:18,1371
TXN0005122,2024-08-20 18:36:39,CARD00239,MERC00367,Credit,IN,CA,Northgate Diner,Purchase,E-commerce,326.44,INR,Declined,Y,0,Y,1,False,0.0,ECOM-API,2024-08-20 20:18:39,5121
TXN0006789,11/28/2024 15:08,CARD00105,MERC00023,Credit,AE,AE,Brookfield Market  ,Purchase,POS,56.41,AED,Approved,N,1,N,3,False,0.0,ECOM-API,2024-11-28 16:38:35,6788
TXN0002140,2025-09-20 21:42:50,CARD00694,MERC00385,Credit,GB,GB,Summit ATM,ATM Withdrawal,ATM,20.0,GBP,Approved,0,False,0,3,False,0.0,ATM-NET,2025-09-21 01:40:50,2139
TXN0010095,2025-09-04 14:59:56,CARD00561,MERC00089,Prepaid,IN,AE,Meadow Gas & Go,Purchase,POS,174.76,INR,Approved,Y,True,Y,3,0,0.0,ECOM-API,2025-09-04 16:24:56,10094
TXN0007300,10/02/2025 07:14,CARD00399,MERC00175,Debit,US,US,Crescent Arcade,Purchase,POS,12.23,USD,Approved,0,True,Y,3,N,0.0,POS-GW-3,2025-10-02 08:58:42,7299
TXN0000666,2025-11-21T18:28:54Z,CARD00358,MERC00329,Debit,IN,IN,Summit Bistro,Purchase,POS,$106.53,INR,Approved,N,Y,N,3,False,0.0,POS-GW-3,2025-11-21 19:01:54,665
TXN0003792,2025-08-11T17:34:25Z,CARD00092,MERC00105,Debit,DE,DE,Meadow General Store,Purchase,POS,30.3,EUR,Approved,N,Y,Y,3,N,0.0,ECOM-API,2025-08-11 21:17:25,3791
TXN0004961,2025-11-09 01:15:29,CARD00037,MERC00051,Prepaid,US,US,Union Grocers,Purchase,E-commerce,71.03,USD,Approved,0,0,1,3,N,0.0,ECOM-API,2025-11-09 01:24:29,4960
TXN0008095,2025-09-01T22:26:45Z,CARD00301,MERC00003,Credit,GB,GB,Northgate Inn,Purchase,POS,19.62,GBP,Approved,N,True,True,3,N,0.0,POS-GW-3,2025-09-02 00:47:45,8094
TXN0003587,2025-12-30T08:04:23Z,CARD00684,MERC00103,Credit,DE,DE,Ironwood Emporium,Purchase,POS,29.95,EUR,Approved,False,N,N,3,False,0.0,ECOM-API,2025-12-30 11:22:23,3586
TXN0010779,2024-12-05T07:32:48Z,CARD00330,MERC00382,Credit,JP,JP,Silverline ATM,ATM Withdrawal,ATM,100.0,JPY,Approved,False,N,0,3,0,0.0,ATM-NET,2024-12-05 09:41:48,10778
TXN0005868,1729795110,CARD00516,MERC00313,Debit,BR,BR,Lakeside Retail Co.,Purchase,POS,25.45,BRL,Approved,False,True,1,3,False,0.0,POS-GW-3,2024-10-24 20:24:30,5867
TXN0010588,2025-05-10T06:57:29Z,CARD00516,MERC00053,Debit,BR,BR,Highland Tech Store,Purchase,POS,65.18,BRL,Approved,N,N,N,3,0,0.0,POS-GW-3,2025-05-10 07:08:29,10587
TXN0010979,2025-05-13 04:32:20,CARD00673,MERC00336,Debit,BR,BR,Cedar Retail Co.,Purchase,E-commerce,141.27,BRL,Approved,0,N,Y,3,False,0.0,ECOM-API,2025-05-13 05:31:20,10978
TXN0007475,2025-11-16T16:31:55Z,CARD00610,MERC00246,Debit,US,US,Skyline Department Store,Purchase,POS,49.24,USD,Approved,0,1,1,3,0,0.0,ATM-NET,2025-11-16 19:18:55,7474
TXN0009278,2024-08-16 07:05:45,CARD00671,MERC00229,Debit,JP,IN,Greenway Shop,Purchase,E-commerce,141.66,JPY,Approved,Y,False,Y,3,N,0.0,ECOM-API,2024-08-16 09:31:45,9277
TXN0010451,2025-01-02 19:26:24,CARD00422,MERC00140,Credit,CA,CA,Brookfield Air,Purchase,E-commerce,$121.43,CAD,Declined,N,N,0,1,False,0.0,POS-GW-3,2025-01-02 19:33:24,10450
TXN0004804,2025-02-21T15:40:20Z,CARD00709,MERC00269,Debit,US,DE,Skyline Air,Purchase,E-commerce,228.35,USD,Approved,True,0,Y,3,N,0.0,ECOM-API,2025-02-21 19:13:20,4803
TXN0012220,2024-09-22T20:17:08Z,CARD00490,MERC00245,Credit,AE,AE,Meadow Air,Purchase,POS,50.59,AED,Approved,N,1,N,3,N,0.0,POS-GW-3,2024-09-22 23:17:08,12219
TXN0007965,2025-07-22T04:39:59Z,CARD00090,MERC00253,Credit,GB,SG,Bluepeak Tech Store,Purchase,POS,146.47,GBP,Approved,Y,1,N,3,N,0.0,ATM-NET,2025-07-22 07:42:59,7964
TXN0010996,2025-07-26 15:14:06,CARD00121,MERC00214,Debit,AE,AE,Fieldstone Pharmacy,Purchase,E-commerce,82.95,AED,Approved,False,N,Y,3,0,0.0,ECOM-API,2025-07-26 17:56:06,10995
TXN0002816,2024-11-10T05:48:30Z,CARD00115,MERC00346,Debit,MX,MX,Coastal Fuel Stop,Purchase,POS,63.56,MXN,Approved,N,False,1,3,N,0.0,POS-GW-3,2024-11-10 07:29:30,2815
TXN0012813,2024-07-17 09:03:02,CARD00530,MERC00234,Credit,GB,GB,Riverside Airways, Purchase ,E-commerce,76.57,GBP,Approved,N,False,Y,3,N,0.0,ECOM-API,2024-07-17 12:07:02,12812
TXN0009943,2025-10-20 19:16:23,CARD00258,MERC00347,Credit,DE,DE,Coastal Inn,Purchase,E-commerce,35.36,EUR,Approved,N,False,False,3,0,0.0,ECOM-API,2025-10-20 21:40:23,9942
TXN0003393,2025-07-29T17:19:22Z,CARD00009,MERC00252,Credit,US,US,Brookfield Tech Store,Purchase,POS,$61.59,USD,Approved,0,0,True,3,N,0.0,ATM-NET,2025-07-29 19:19:22,3392
TXN0004731,08/06/2025 23:54,CARD00219,MERC00378,Prepaid,DE,DE,  Ironwood ATM,ATM Withdrawal,ATM,$20.00,EUR,Approved,0,N,N,3,N,0.0,POS-GW-3,2025-08-07 02:47:31,4730
TXN0009118,2025-06-20 19:20:08,CARD00047,MERC00323,Credit,IN,IN,Coastal Tech Store,Purchase,E-commerce,209.37,INR,Approved,N,N,Y,3,0,0.0,ATM-NET,2025-06-20 19:37:08,9117
  TXN0000803,2025-01-01T23:13:37Z,CARD00713,MERC00047,Prepaid,CA,CA,Cedar Games,Purchase,E-commerce,221.18,CAD,Approved,False,0,Y,3,N,0.0,ECOM-API,2025-01-02 01:10:37,802
TXN0014415,2025-08-20T19:18:00Z,CARD00248,MERC00341,Credit,US,US,Harborview Service Station,  Purchase,E-commerce,$89.56,USD,Approved,False,N,True,3,False,0.0,POS-GW-3,2025-08-20 22:02:00,14414
TXN0005993,2025-09-19T12:53:56Z,CARD00550,MERC00014,Credit,US,US,Greenway Arcade,Purchase,E-commerce,59.99,USD,Approved,N,N,True,3,False,0.0,ECOM-API,2025-09-19 15:01:56,5992
TXN0005189,12/27/2024 13:50,CARD00132,MERC00062,Debit,IN,DE,Ironwood Shop,Purchase,POS,$31.88,INR,Approved,Y,N,N,3,N,0.0,ATM-NET,2024-12-27 16:17:51,5188
TXN0010557,2024-10-10 13:54:40,CARD00241,MERC00197,Credit,IN,IN,Greenway Digital,Balance Transfer,E-commerce,877.68,INR,Approved,N,False,1,3,False,0.0,ECOM-API,2024-10-10 17:17:40,10556
TXN0005785,2025-12-26T03:30:12Z,CARD00029,MERC00331,Debit,US,US,Northgate Arcade,Balance Transfer,POS,679.37,USD,Approved,N,Y,N,3,0,0.0,ATM-NET,2025-12-26 05:25:12,5784
TXN0004358,2025-11-08T11:42:46Z,CARD00732,MERC00276,Debit,IN,IN,Crescent Emporium,Purchase,E-commerce,120.22,INR,Approved,0,False,True,3,0,0.0,POS-GW-3,2025-11-08 14:17:46,4357
TXN0014460,2024-11-27T01:01:27Z,CARD00567,MERC00038,Debit,US,US,Harborview Retail Co.,Purchase,POS,122.65,USD,Approved,False,False,True,3,0,0.0,ECOM-API,2024-11-27 02:40:27,14459
TXN0014647,2025-04-02T15:58:07Z,CARD00602,MERC00252,Credit,US,US,Brookfield Tech Store,Balance Transfer,POS,"$1,512.51",USD,Approved,N,N,Y,3,N,0.0,POS-GW-3,2025-04-02 16:25:07,14646
TXN0014073,2024-12-27T08:23:02Z,CARD00175,MERC00257,Credit,IN,IN,Greenway Games,Purchase,POS,$23.47,INR,Approved,0,Y,Y,3,False,0.0,ATM-NET,2024-12-27 10:18:02,14072
TXN0003821,2024-09-30 04:23:12,CARD00113,MERC00193,Debit,GB,GB,Old Town Service Station,Purchase,E-commerce,37.82,GBP,Approved,0,0,Y,3,N,0.0,POS-GW-3,2024-09-30 07:10:12,3820
TXN0004234,2025-04-13 09:39:39,CARD00061,MERC00312,Debit,FR,FR,Meadow Hotel,Purchase,POS,33.81,EUR,Approved,0,N,False,3,False,0.0,ECOM-API,2025-04-13 10:39:39,4233
TXN0013393,2025-11-21T09:51:55Z,CARD00012,MERC00240,Debit,AU,AU,Northgate Airlines,Purchase,POS,40.79,AUD,Approved,N,1,Y,3,N,0.0,ECOM-API,2025-11-21 11:10:55,13392
TXN0005566,09/30/2025 10:18,CARD00343,MERC00094,Debit,BR,US,Skyline Grill,Purchase,POS,6.6,BRL,Approved,1,Y,Y,3,N,0.0,ECOM-API,2025-09-30 10:56:05,5565
TXN0001121,2025-06-13 13:31:15,CARD00751,MERC00394,Prepaid,AU,AU,Highland ATM,ATM Withdrawal,ATM,60.0,AUD,Approved,N,N,0,3,False,0.0,ECOM-API,2025-06-13 15:51:15,1120
TXN0009950,2025-06-11T12:36:53Z,CARD00013,MERC00308,Credit,US,US,Crescent Grill,Purchase,POS,$64.45,USD,Approved,False,False,N,3,N,0.0,POS-GW-3,2025-06-11 13:07:53,9949
TXN0000720  ,2024-07-09T21:02:30Z,CARD00400,MERC00236,Credit,IN,IN,Harborview Arcade,Purchase,POS,40.27,INR,Approved,False,Y,N,3,N,0.0,POS-GW-3,2024-07-10 00:43:30,719
TXN0015035,2025-03-09T08:21:16Z,CARD00715,MERC00044,Credit,MX,MX,Summit Market,Purchase,POS  ,1380.96,MXN,Approved,N,True,False,3,0,0.0,POS-GW-3,2025-03-09 11:07:16,15034
TXN0013850,2025-04-01T09:36:19Z,CARD00623,MERC00363,Credit,AE,AE,Summit Arcade,Purchase,E-commerce,63.46,AED,Approved,0,False,N,3,False,0.0,ATM-NET,2025-04-01 12:35:19,13849
TXN0005997,2025-01-03 19:34:19,CARD00023,MERC00369,Credit,IN,IN,Meadow Department Store,Purchase,E-commerce,118.82,INR,Approved,N,N,0,3,0,0.0,ECOM-API,2025-01-03 22:22:19,5996
TXN0000447,2025-10-13T05:03:56Z,CARD00010,MERC00009,Credit,GB,GB,Coastal Air,Purchase,E-commerce,217.15,GBP,Approved,False,N,Y,3,0,0.0,ECOM-API,2025-10-13 07:17:56,446
TXN0002797,1764407585,CARD00466,MERC00139,Credit,IN,IN,Fieldstone Fuel Stop,Purchase,POS,23.06,INR,Declined,False,0,1,1,N,0.0,ECOM-API,2025-11-29 09:23:05,2796
TXN0005679,2025-04-12 11:13:36,CARD00720,MERC00145,Prepaid,IN,IN,Lakeside Service Station,Purchase,E-commerce,40.91,INR,Approved,False,N,1,3,0,0.0,ECOM-API,2025-04-12 14:57:36,5678
TXN0005429,2025-12-10 10:04:20,CARD00550,MERC00058,Credit,US,US,Lakeside Drug Store,Purchase  ,  E-commerce,46.05,USD,Approved,0,N,1,3,N,0.0,POS-GW-3,2025-12-10 12:42:20,5428
TXN0008957,2024-12-14T04:20:22Z,CARD00062,MERC00172,Credit,JP,JP,Old Town Grill,Purchase,POS,54.02,JPY,Approved,N,N,False,3,False,0.0,ATM-NET,2024-12-14 06:02:22,8956
TXN0014873,2025-11-14T00:23:16Z,CARD00552,MERC00291,Debit,DE,DE,Riverside Health Mart,Balance Transfer,E-commerce,938.77,EUR,Approved,N,N,Y,3,N,0.0,POS-GW-3,2025-11-14 02:22:16,14872
TXN0002719,2024-10-31 15:46:42,CARD00526,MERC00019,Credit,MX,MX,Cedar Diner,Purchase,E-commerce,92.82,MXN,Approved,0,N,N,3,N,0.0,ECOM-API,2024-10-31 17:53:42,2718
TXN0012663,2025-06-28 03:37:04,CARD00604,MERC00110,Debit,FR,FR,Riverside Tech Store,Purchase,E-commerce,34.7,EUR,Approved,N,False,Y,3,N,0.0,ATM-NET,2025-06-28 06:38:04,12662
TXN0002841,2024-12-09 09:46:20,CARD00570,MERC00302,Credit,IN,IN,Lakeside Digital,Purchase,POS,$17.79,INR,Approved,0,N,Y,3,N,0.0,ECOM-API,2024-12-09 13:23:20,2840
TXN0000003,2025-02-08T15:59:27Z,CARD00210,MERC00110,Credit,FR,FR,Riverside Tech Store,Purchase,E-commerce,34.32,EUR,Approved,False,N,True,3,False,0.0,ECOM-API,2025-02-08 17:39:27,2
TXN0014616,2025-01-04 04:31:22,CARD00528,MERC00033,Debit,MX,MX,  Greenway Fresh Foods,Purchase,POS,54.66,MXN,Approved,N,1,0,3,N,0.0,ECOM-API,2025-01-04 06:26:22,14615
TXN0007079,2025-04-19 17:51:19,CARD00790,MERC00011,Debit,IN,IN,Silverline Hotel,Purchase,POS,36.43,INR,Approved,N,N,True,3,N,0.0,ECOM-API,2025-04-19 20:55:19,7078
TXN0007072,1735204209,CARD00330,MERC00024,Credit,JP,JP,Summit Air,Purchase,POS,34.34,JPY,Approved,N,N,0,3,False,0.0,ECOM-API,2024-12-26 12:16:09,7071
TXN0008457,2025-01-17 08:13:43,CARD00603,MERC00186,Credit,DE,DE,Metro Shop,Purchase,E-commerce,7.29,EUR,Approved,N,False,N,3,False,0.0,ECOM-API,2025-01-17 10:27:43,8456
TXN0002283,2025-11-19T12:45:17Z,CARD00659,MERC00167,Credit,JP,JP,Silverline Air,Purchase,POS,35.31,JPY,Approved,N,Y,Y,3,False,0.0,ATM-NET,2025-11-19 14:36:17,2282
TXN0015965,2024-07-09T14:04:47Z,CARD00606,MERC00125,Credit,US,US,Ironwood Drug Store,Purchase,E-commerce,132.25,USD, Approved ,N,0,1,3,False,0.0,ATM-NET,2024-07-09 14:41:47,15964
TXN0013577,2024-08-03T16:06:01Z,CARD00615,MERC00178,Credit,GB,GB,Northgate Air,Purchase,E-commerce,37.11,GBP,Approved,False,False,True,3,0,0.0,ATM-NET,2024-08-03 16:28:01,13576
TXN0005698,1731074316,CARD00486,MERC00259,Credit,DE,DE,Skyline Inn,Purchase,E-commerce,28.91,EUR,Approved,N,0,False,3,False,0.0,POS-GW-3,2024-11-08 16:12:36,5697
TXN0012896,2024-11-07 21:08:56,CARD00688,MERC00274,Debit,IN,IN,Skyline Air  ,Purchase,E-commerce,44.72,INR,Approved,N,0,N,3,0,0.0,ATM-NET,2024-11-08 00:31:56,12895
TXN0012853,2024-09-03T21:49:40Z,CARD00715,MERC00019,Credit,MX,MX,Cedar Diner,Purchase,E-commerce,459.99,MXN, Approved ,N,0,N,3,False,0.0,POS-GW-3,2024-09-03 22:47:40,12852
TXN0015963  ,2025-11-03T17:06:14Z,CARD00576,MERC00373,Debit,JP,GB,Fieldstone ATM,ATM Withdrawal,ATM,$150.00,JPY,Approved,1,N,N,3,N,0.0,ATM-NET,2025-11-03 19:59:14,15962
TXN0009951,2024-07-09 17:13:09,CARD00449,MERC00134,Prepaid,IN,IN,Fieldstone Games,Purchase,E-commerce,$183.87,INR,Approved,False,N,Y,3,N,0.0,ATM-NET,2024-07-09 19:40:09,9950
TXN0002497,2024-10-20 08:59:06,CARD00650,MERC00200,Debit,US,US,Harborview Fuel Stop,Purchase,POS,$71.72,USD,Approved,False,0,Y,3,False,0.0,ATM-NET,2024-10-20 11:19:06,2496
TXN0002093,2024-09-21 04:58:26,CARD00657,MERC00032,Debit,IN,IN,Ironwood Hotel,Purchase,E-commerce,79.37,INR,Approved,N,N,True,3,N,0.0,POS-GW-3,2024-09-21 05:29:26,2092
TXN0015503,1763885557,CARD00388,MERC00226,Credit,GB,GB,Summit Digital,Purchase,POS,$36.98,GBP,Approved,0,Y,N,3,0,0.0,POS-GW-3,2025-11-23 08:55:37,15502
TXN0008206,2024-09-04 02:40:40,CARD00063,MERC00046,Credit,IN,IN,Metro Gas & Go,Purchase,POS,132.72,INR,Approved,False,1,False,3,N,0.0,ATM-NET,2024-09-04 04:48:40,8205
TXN0009018,2025-12-15T22:59:30Z,CARD00382,MERC00049,Prepaid,DE,DE,Bluepeak General Store,Purchase,E-commerce  ,188.87,EUR,Approved,False,N,False,3,N,0.0,POS-GW-3,2025-12-16 01:13:30,9017
TXN0007883,2025-06-06T13:03:53Z,CARD00761,MERC00013,Credit,US,US,Ironwood Drug Store,Purchase,POS,23.94,USD,Approved,0,True,N,3,False,0.0,ATM-NET,2025-06-06 13:29:53,7882
TXN0000920,2025-05-02T20:07:19Z,CARD00615,MERC00272,Debit,GB,GB,Silverline Entertainment,Purchase,POS,89.51,GBP,Approved,N,True,Y,3,0,0.0,POS-GW-3,2025-05-02 21:31:19,919
TXN0000752,2024-07-03T20:15:26Z,CARD00639,MERC00052,Credit,GB,GB,Ironwood Service Station,Purchase,POS,$31.99,GBP,Approved,N,True,False,3,0,0.0,ECOM-API,2024-07-03 22:36:26,751
TXN0010722,2024-11-19T15:06:34Z,CARD00778,MERC00351,Debit,IN,JP,Lakeside Tech Store,Purchase,POS,37.63,INR,Approved,1,N,0,3,N,0.0,ATM-NET,2024-11-19 18:31:34,10721
TXN0010134,2025-09-19T06:57:09Z,CARD00057,MERC00119,Credit,IN,IN,Northgate Air,Purchase,E-commerce,70.73,INR,Approved,N,N,True,3,0,0.0,POS-GW-3,2025-09-19 07:54:09,10133
TXN0006422,2025-11-09 02:10:10,CARD00708,MERC00373,Credit,GB,GB,Fieldstone ATM,ATM Withdrawal,ATM,150.0,GBP,Approved,False,0,0,3,N,0.0,ECOM-API,2025-11-09 05:52:10,6421
TXN0000157,2025-05-14 20:52:11,CARD00751,MERC00316,Prepaid,AU,AU,Northgate Gas & Go,Purchase,POS,$2.23,AUD,Approved,N,True,0,3,0,0.0,POS-GW-3,2025-05-14 21:15:11,156
TXN0013230,2025-04-10 03:08:21,CARD00672,MERC00396,Debit,FR,FR,Lakeside ATM,ATM Withdrawal,ATM,100.0,EUR,Approved,N,False,N,3,N,0.0,ECOM-API,2025-04-10 06:49:21,13229
TXN0014727,12/20/2024 10:36,CARD00085,MERC00229,Debit,IN,IN,Greenway  Shop,Purchase,E-commerce,35.23,INR,Approved,False,0,1,3,N,0.0,ATM-NET,2024-12-20 11:25:23,14726
TXN0006104,2025-08-15T23:42:39Z,CARD00468,MERC00191,Credit,AU,GB,Bluepeak Health Mart,Purchase,POS,70.54,AUD,Approved,Y,Y,N,3,N,0.0,ECOM-API,2025-08-16 02:53:39,6103
TXN0012614,1741772672,CARD00058,MERC00063,Prepaid,BR,BR,Skyline Grill,Purchase,E-commerce,144.99,BRL,Approved,0,0,1,3,N,0.0,ECOM-API,2025-03-12 12:57:32,12613
TXN0003931,2025-11-21 15:33:24,CARD00380,MERC00227,Credit,MX,MX,Summit Market,Balance Transfer,POS,640.55,MXN,Approved,N,True,N,3,N,0.0,POS-GW-3,2025-11-21 19:31:24,3930
TXN0008597,2025-07-09T23:23:23Z,CARD00619,MERC00393,Credit,US,US,Cedar  ATM,ATM Withdrawal,ATM,40.0,USD,Approved,False,N,N,3,N,0.0,POS-GW-3,2025-07-10 01:43:23,8596
TXN0009237,2024-08-16 21:54:10,CARD00412,MERC00178,Credit,GB,GB,Northgate Air,Purchase,E-commerce,$46.78,GBP,Approved,N,0,Y,3,False,0.0,ECOM-API,2024-08-17 01:38:10,9236
TXN0002363,2025-08-25T18:13:52Z,CARD00170,MERC00088,Credit,US,US,Silverline Airways,Purchase,POS,110.24,USD,Approved,N,False,N,3,N,0.0,ECOM-API,2025-08-25 20:21:52,2362
TXN0005092,2024-11-11T07:49:51Z,CARD00476,MERC00302,Credit,AU,IN,Lakeside Digital,Purchase,POS,168.96,AUD,Approved,True,False,Y,3,N,0.0,ECOM-API,2024-11-11 08:44:51,5091
TXN0007680,2025-09-02T01:05:49Z,CARD00708,MERC00254,Credit,GB,GB,Highland Tech Store,Purchase,POS,74.01,GBP,Approved,N,1,True,3,False,0.0,ECOM-API,2025-09-02 04:49:49,7679
 TXN0006199 ,2024-11-04T04:33:08Z,CARD00522,MERC00324,Credit,DE,DE,Summit Airways,Purchase,E-commerce,$11.41,EUR,Approved,N,N,True,3,False,0.0,ECOM-API,2024-11-04 06:46:08,6198
TXN0012551,2025-08-27T10:41:49Z,CARD00270,MERC00253,Credit,SG,SG,Bluepeak Tech Store,Purchase,POS,40.54,SGD,Approved,N,True,1,3,N,0.0,POS-GW-3,2025-08-27 13:39:49,12550
TXN0007768,2025-04-24 01:13:57,CARD00311,MERC00180,Debit,US,US,Highland General Store,Purchase,POS,44.55,USD,Approved,N,N,0,3,0,0.0,ECOM-API,2025-04-24 01:50:57,7767
TXN0011978,2025-06-23T11:53:06Z,CARD00750,MERC00101,Debit,DE,MX,Ironwood Arcade,Balance Transfer,POS,484.95,EUR,Approved,1,True,Y,3,False,0.0,POS-GW-3,2025-06-23 15:19:06,11977
TXN0003148,2024-11-05T14:07:33Z,CARD00051,MERC00189,Credit,GB,GB,Skyline Diner,Purchase,E-commerce,$25.56,GBP,Approved,N,False,True,3,0,0.0,POS-GW-3,2024-11-05 17:02:33,3147
TXN0001497,2024-08-20 06:50:51,CARD00377,MERC00374,Debit,FR,FR,Silverline ATM,ATM Withdrawal,ATM,40.0,EUR,Approved,N,N,False,3,N,0.0,ECOM-API,2024-08-20 08:12:51,1496
TXN0011923,2025-05-04 15:21:57,CARD00773,MERC00031,Debit,CA,CA,Greenway Department Store,Purchase,POS,23.2,CAD,Approved,N,Y,N,3,False,0.0,ECOM-API,2025-05-04 16:24:57,11922
TXN0003421,2024-08-07T04:13:11Z,CARD00793,MERC00116,Credit,SG,SG,Skyline Service Station,Purchase,E-commerce,82.78,SGD,Approved,N,0,N,3,N,0.0,POS-GW-3,2024-08-07 05:04:11,3420
TXN0007173,2025-10-15 05:07:53,CARD00788,MERC00343,Credit,DE,DE,Bluepeak Drug Store,Purchase,E-commerce,30.27,EUR,Approved,0,N,0,3,N,0.0,ECOM-API,2025-10-15 06:35:53,7172
TXN0010323,2024-12-13T01:29:44Z,CARD00560,MERC00296,Debit,BR,BR,Bluepeak Bistro,Purchase,POS,19.91,BRL,Approved,N,N,Y,3,0,0.0,POS-GW-3,2024-12-13 05:16:44,10322
TXN0008472,2025-11-10 15:48:22,CARD00154,MERC00309,Prepaid,US,US,Metro Department Store,Purchase,POS,59.47,USD,Approved,0,N,N,3,N,0.0,ECOM-API,2025-11-10 16:05:22,8471
TXN0004218,2024-11-17T21:46:50Z,CARD00148,MERC00366,Prepaid,DE,DE,Skyline Tech Store,Purchase,E-commerce,28.11,EUR,Approved,0,N,Y,3,N,0.0,ATM-NET,2024-11-17 22:04:50,4217
TXN0003468,1743180328,CARD00546,MERC00291,Credit,DE,DE,Riverside Health Mart,Purchase,POS,14.27,EUR,Approved,0,0,Y,3,0,0.0,ECOM-API,2025-03-28 19:02:28,3467
TXN0008015,2025-11-07 04:28:01,CARD00263,MERC00293,Debit,IN,IN,Crescent Games,Balance Transfer  ,POS,323.93,INR,Approved,N,True,Y,3,N,0.0,ECOM-API,2025-11-07 05:18:01,8014
TXN0007569,2024-12-14T18:32:42Z,CARD00167,MERC00019,Debit,MX,MX,Cedar Diner,Purchase,E-commerce,166.09,MXN,Approved,0,False,1,3,0,0.0,ECOM-API,2024-12-14 22:31:42,7568
TXN0014494,2024-10-03 12:11:51,CARD00661,MERC00183,Credit,US,US,Metro Hotel,Purchase,POS,149.56,USD,Approved,N,N,N,3,N,0.0,ECOM-API,2024-10-03 13:55:51,14493
TXN0002310,2024-11-01T15:43:31Z,CARD00189,MERC00005,Credit,IN,IN,Coastal Fuel Stop,Purchase,E-commerce,64.89,INR,Approved,N,N,False,3,N,0.0,ECOM-API,2024-11-01 16:07:31,2309
TXN0015320,2025-08-18 13:13:27,CARD00054,MERC00356,Debit,AU,AU,Greenway Grill,Balance Transfer,POS,726.26,AUD,Approved,False,0,Y,3,N,0.0,POS-GW-3,2025-08-18 14:42:27,15319
TXN0014051,2025-03-07T04:15:20Z,CARD00194,MERC00133,Debit,US,US,Metro Fresh Foods,Purchase,POS,26.25,USD,Approved,N,N,True,3,0,0.0,ECOM-API,2025-03-07 06:14:20,14050
TXN0004186,2025-08-28T06:35:43Z,CARD00071,MERC00114,Credit,MX,MX,Silverline Drug Store,Purchase,E-commerce,88.0,MXN,Approved,0,N,0,3,N,0.0,POS-GW-3,2025-08-28 09:39:43,4185
TXN0007904,2025-06-25 04:37:53,CARD00500,MERC00124,Debit,JP,JP,Brookfield Shop,Purchase,POS,135.29,JPY,Approved,False,Y,Y,3,False,0.0,POS-GW-3,2025-06-25 07:48:53,7903
TXN0009319,2025-05-01 17:07:13,CARD00266,MERC00218,Debit,US,US,  Union Health Mart,Purchase,POS,304.41,USD,Approved,False,Y,1,3,False,0.0,ECOM-API,2025-05-01 20:45:13,9318
TXN0004609,2025-09-15 23:01:26,CARD00018,MERC00312,Credit,FR,FR,Meadow Hotel,Cash Advance,POS,205.48,EUR,Approved,False,0,False,3,0,0.0,ECOM-API,2025-09-16 01:50:26,4608
TXN0008039,2025-11-24 21:01:30,CARD00502,MERC00338,Prepaid,US,US,Silverline Hotel,Purchase  ,POS,71.12,USD,Approved,N,0,Y,3,N,0.0,ATM-NET,2025-11-24 22:15:30,8038
TXN0006277,2025-01-01T18:44:51Z,CARD00384,MERC00120,Prepaid,JP,JP,Bluepeak Pharmacy,Purchase,POS,41.04,JPY,Approved,N,Y,True,3,N,0.0,POS-GW-3,2025-01-01 21:53:51,6276
TXN0011610,2024-12-25T15:31:38Z,CARD00388,MERC00022,Credit,GB,GB,Riverside Gas & Go,Purchase,POS,61.28,GBP,Approved,0,N,False,3,False,0.0,ECOM-API,2024-12-25 16:20:38,11609
TXN0013993,2025-11-16 13:53:27,CARD00318,MERC00347,Debit,DE,DE,Coastal Inn,Purchase,E-commerce,122.1,EUR,Approved,N,0,N,3,N,0.0,POS-GW-3,2025-11-16 17:16:27,13992
TXN0004190,2025-04-02T15:33:43Z,CARD00593,MERC00035,Credit,BR,BR,Highland Pharmacy,  Purchase,  POS,46.52,BRL,Approved,N,True,False,3,False,0.0,POS-GW-3,2025-04-02 18:24:43,4189
TXN0002178,1745851487,CARD00362,MERC00396,Credit,FR,FR,Lakeside ATM,ATM Withdrawal,ATM,100.0,EUR,Approved,0,False,False,3,0,0.0,ECOM-API,2025-04-28 16:18:47,2177
TXN0000988,2024-08-25 06:10:28,CARD00459,MERC00246,Credit,US,US,Skyline Department Store,Purchase,E-commerce,33.18,USD,Approved,0,0,N,3,N,0.0,POS-GW-3,2024-08-25 09:52:28,987
TXN0003705,1742154999,CARD00274,MERC00307,Credit,CA,CA,Crescent Department Store,Purchase,E-commerce,36.11,CAD,Approved,False,N,True,3,False,0.0,POS-GW-3,2025-03-16 21:30:39,3704
TXN0000435,2025-07-25T04:09:33Z,CARD00151,MERC00110,Debit,FR,FR,Riverside Tech Store,Purchase,E-commerce,$56.17,EUR,Approved,N,N,Y,3,0,0.0,ECOM-API,2025-07-25 05:01:33,434
TXN0006630,2025-11-04T09:07:49Z,CARD00621,MERC00334,Credit,AU,AU,Greenway Market,Purchase,POS,17.04,AUD,Approved,N,N,1,3,False,0.0,ATM-NET,2025-11-04 12:11:49,6629
